temp;pwm;time(s)
26.90;26;1541.01
26.90;26;1542.02
26.90;26;1543.01
26.90;26;1544.02
26.90;26;1545.01
26.90;26;1546.02
26.90;26;1547.01
26.90;26;1548.02
26.90;26;1549.01
26.90;26;1550.02
26.90;26;1551.01
26.90;26;1552.02
26.90;26;1553.01
26.90;26;1554.02
26.90;26;1555.01
26.90;26;1556.02
26.90;26;1557.01
26.90;26;1558.02
26.90;26;1559.01
26.90;27;1560.02
26.90;27;1561.01
26.90;27;1562.02
26.90;27;1563.01
26.90;27;1564.02
26.90;27;1565.01
26.90;27;1566.02
26.90;27;1567.01
26.90;27;1568.02
26.90;27;1569.01
26.90;27;1570.02
26.90;27;1571.01
26.90;27;1572.02
26.90;27;1573.01
26.90;27;1574.02
26.90;27;1575.01
26.90;27;1576.02
26.90;27;1577.01
26.90;27;1578.02
26.90;27;1579.01
26.90;27;1580.02
26.90;27;1581.01
26.90;27;1582.02
26.90;27;1583.01
26.90;27;1584.02
26.90;27;1585.01
26.90;27;1586.02
26.90;27;1587.01
26.90;27;1588.02
26.90;27;1589.01
26.90;27;1590.02
26.90;27;1591.01
26.90;27;1592.02
26.90;27;1593.01
26.90;27;1594.02
26.90;27;1595.02
26.90;27;1596.02
26.90;27;1597.01
26.90;27;1598.02
26.90;27;1599.01
26.90;27;1600.02
26.90;27;1601.01
26.90;27;1602.02
26.90;27;1603.01
26.90;27;1604.02
26.90;27;1605.01
26.90;27;1606.02
26.90;27;1607.01
26.90;27;1608.02
26.90;27;1609.01
26.90;27;1610.02
26.90;27;1611.01
26.80;27;1612.02
26.80;27;1613.01
26.80;27;1614.02
26.80;27;1615.01
26.80;27;1616.02
26.80;27;1617.01
26.80;27;1618.02
26.80;27;1619.01
26.80;28;1620.02
26.80;28;1621.01
26.80;28;1622.02
26.80;28;1623.01
26.80;28;1624.02
26.80;28;1625.01
26.80;28;1626.02
26.80;28;1627.01
